,user,userID,pos,qn,q1,q2,p1,p2,p12,p123,fal,irr,ent,a00,a01,a10,a11,qorder,check_pA,check_pA_B,check_pB
3063,340.0,99495607.0,3.0,5.0,1.0,2.0,0.5,0.5,0.5,,1.0,0.0,0.0,0.7070847570216614,5.526790340661579e-05,5.53007523353471e-05,0.7071288188149811,123.0,0.5000311771826688,0.49995297622363705,0.5000311307309006
3064,340.0,99495607.0,4.0,3.0,2.0,3.0,0.5,0.4,0.4,,2.0,0.09999999999999998,0.0,0.7385501903461971,-0.06776351845821546,-3.373282875116949e-06,0.6707844154584021,1203.0,0.4999958036315308,0.3999950795463576,0.39999995702670943
3065,340.0,99495607.0,5.0,4.0,2.0,4.0,0.5,0.5,0.5,,2.0,0.0,0.0,0.7071288186427707,5.5280891740200066e-05,5.528741448360068e-05,0.7070847571934211,1302.0,0.49996885089832777,0.5000470237724517,0.49996884167449684
3066,340.0,99495607.0,6.0,6.0,1.0,3.0,0.5,0.4,0.4,,2.0,0.09999999999999998,0.0,0.7385501903461971,-0.06776351845821546,-3.373282875116949e-06,0.6707844154584021,213.0,0.4999958036315308,0.3999950795463576,0.39999995702670943
3067,340.0,99495607.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3069,341.0,75520080.0,0.0,0.0,1.0,2.0,0.24,0.8,0.26,,1.0,0.020000000000000014,0.0,0.5886217714531138,0.501540311676703,-0.021072564598904785,0.6336701439858278,123.0,0.23998771874742106,0.2599808262797282,0.8000315827529517
3070,341.0,75520080.0,1.0,1.0,3.0,4.0,0.11,0.19,0.21,,1.0,0.1,0.0,0.907114602215976,-0.016715812218383325,-0.09638157568589671,0.40935906306361486,2301.0,0.1099671823551891,0.20998349063177005,0.18999006418230005
3071,341.0,75520080.0,2.0,5.0,1.0,2.0,0.51,0.72,0.51,,1.0,0.0,0.0,0.5963611393350993,0.17219426984359287,-3.4816667754031255e-05,0.784029737692784,123.0,0.5099436293957602,0.5099884669672329,0.7199892587089053
3072,341.0,75520080.0,3.0,4.0,2.0,4.0,0.3,0.3,0.51,,2.0,-0.21,0.0,0.8356238786482149,0.18461201810109973,0.18461201810044892,0.48329048271141656,1302.0,0.30000083384638454,0.5100044815884779,0.3000008338470617
3073,341.0,75520080.0,4.0,3.0,2.0,3.0,0.29,0.84,0.51,,2.0,0.33,0.0,0.6224075767746499,0.14475472111075602,-0.24039828617336897,0.7306597147762663,1203.0,0.28997217144524484,0.5100262982543576,0.8400372112330511
3074,341.0,75520080.0,5.0,2.0,1.0,4.0,0.3,0.3,0.31,,1.0,0.010000000000000007,0.0,0.8353808780563813,-0.0077486825453597745,-0.00774877942975564,0.5495624265487883,312.0,0.30000092426664293,0.31000849998025565,0.30000104853526244
3075,341.0,75520080.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3076,341.0,75520080.0,7.0,7.0,1.0,3.0,0.42,0.2,0.25,,2.0,0.16999999999999998,0.0,0.8224724813456633,-0.12158892785367825,0.04239533710870744,0.5540378339569781,213.0,0.42000591360086675,0.2499917353978632,0.2000110976889089
3078,342.0,49531384.0,0.0,0.0,1.0,2.0,0.61,0.83,0.63,,1.0,0.020000000000000014,0.0,0.4858699575449214,0.18452798482524282,-0.015791235545818665,0.854184227376062,123.0,0.6099806659904337,0.6300018083296453,0.8300065359902995
3079,342.0,49531384.0,1.0,1.0,3.0,4.0,0.61,0.55,0.58,,1.0,0.02999999999999992,0.0,0.6475763799409495,-0.021441506387773136,0.021703827164693393,0.7613899486846084,2301.0,0.6100145326223375,0.5800570987256309,0.5500209613439653
3080,342.0,49531384.0,2.0,5.0,1.0,2.0,0.46,0.41,0.55,,1.0,0.14000000000000007,0.0,0.7431300926631532,-0.0886451528942019,-0.056751798392903306,0.6608176018556897,123.0,0.46000292534244835,0.5499990638759357,0.40999719088334763
3081,342.0,49531384.0,3.0,2.0,1.0,4.0,0.45,0.62,0.69,,1.0,0.23999999999999996,0.0,0.676632141116439,-0.04545379002188738,-0.14877667673619308,0.7197002148822343,312.0,0.45000107356293695,0.689999140433868,0.6199995487898998
3082,342.0,49531384.0,4.0,3.0,2.0,3.0,0.45,0.43,0.4,,2.0,0.04999999999999999,0.0,0.7461727140040956,-0.03449655421007195,-0.020793476088116852,0.6645328444062613,1203.0,0.45000312253325914,0.39999633199808937,0.43000411396418353
3083,342.0,49531384.0,5.0,4.0,2.0,4.0,0.55,0.68,0.46,,2.0,0.22000000000000006,0.0,0.6248777188437281,-0.0541873812560548,-0.13595288105004463,0.7668824840553294,1302.0,0.55000603791351,0.46000534304330587,0.6799821696988398
3084,342.0,49531384.0,6.0,6.0,1.0,3.0,0.56,0.32,0.34,,2.0,0.22000000000000006,0.0,0.7386953058486456,-0.1424308582643429,0.013989878102097097,0.6586712205582139,213.0,0.5599883371809613,0.3400327213613368,0.31991789144716015
3085,342.0,49531384.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3087,343.0,16248336.0,0.0,0.0,1.0,2.0,0.32,0.83,0.44,,1.0,0.12,0.0,0.5829809175464873,0.34012798778745296,-0.09806925725367337,0.7313198811948947,123.0,0.32000215738424875,0.4400002675690967,0.8299959924023523
3088,343.0,16248336.0,1.0,1.0,3.0,4.0,0.81,0.47,0.65,,1.0,0.18000000000000005,0.0,0.5768604971378339,-0.12663648887156811,0.13374491313353967,0.7958061823622772,2301.0,0.8099850508713795,0.6499946755109093,0.469996282987766
3089,343.0,16248336.0,2.0,5.0,1.0,2.0,0.3,0.58,0.28,,1.0,-0.01999999999999996,0.0,0.7339185180968527,0.25574356909574014,0.018939308976165782,0.6289676097543133,123.0,0.30001361384570874,0.27999623858804007,0.5799990951353288
3090,343.0,16248336.0,3.0,3.0,2.0,3.0,0.52,0.68,0.55,,2.0,0.13,0.0,0.6320730758480403,0.02008071510432185,-0.09057588523202217,0.7693354562610191,1203.0,0.5199826320437254,0.5500405230961033,0.6800304063092272
3091,343.0,16248336.0,4.0,4.0,2.0,4.0,0.51,0.53,0.51,,2.0,0.020000000000000014,0.0,0.6928904041687213,-9.67746884429378e-06,-0.014003505577711345,0.7209069944646574,1302.0,0.5100167975167968,0.5100029745865837,0.52998505926098
3092,343.0,16248336.0,5.0,2.0,1.0,4.0,0.83,0.4,0.4,,1.0,0.0,0.0,0.5220361747982764,-1.0232483444149696e-05,0.40034955000059064,0.7531259833321841,312.0,0.8300011147270594,0.40000608510770314,0.39999423854612703
3093,343.0,16248336.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3094,343.0,16248336.0,7.0,7.0,1.0,3.0,0.77,0.5,0.55,,2.0,0.22,0.0,0.5996230554922243,-0.15362926991128545,0.031620546191812766,0.7847616320613209,213.0,0.7701494311897715,0.5498840033293407,0.49991188082130456
3096,344.0,43882246.0,0.0,0.0,1.0,2.0,0.6,0.7,0.7,,1.0,0.09999999999999998,0.0,0.5951897277998046,0.00016650939487681702,-0.0711304952054394,0.8004314117831172,123.0,0.6000930820045204,0.6998233686932785,0.700044183210144
3097,344.0,43882246.0,1.0,1.0,3.0,4.0,0.8,0.8,0.7,,1.0,-0.10000000000000007,0.0,0.4057370590674785,0.09329409803420102,0.09329409859481841,0.9044171225155155,2301.0,0.7998873885172137,0.6998260240196141,0.7998873879776852
3098,344.0,43882246.0,2.0,3.0,2.0,3.0,0.3,0.5,0.5,,2.0,0.0,0.0,0.7739102273281941,0.16152290043505657,4.083796875882224e-05,0.6123512649188081,1203.0,0.30000505609665185,0.5000030856160855,0.49995031742513585
3099,344.0,43882246.0,3.0,4.0,2.0,4.0,0.55,0.65,0.7,,2.0,-0.04999999999999993,0.0,0.6170932756015656,0.12370505539860133,0.04299464583208707,0.7759154067905936,1302.0,0.5499556841706424,0.6999953479345855,0.6500365452001456
3100,344.0,43882246.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0016759825973699848,0.0005180289136553171,0.0005180369764119927,0.9999986021064923,312.0,0.9999951913066384,0.999992644826537,0.999995191271218
3101,344.0,43882246.0,5.0,5.0,1.0,2.0,0.4,0.3,0.6,,1.0,0.3,0.0,0.7720199812592949,-0.16949916387204947,-0.11056374984523702,0.6025204082098115,123.0,0.40000045958236424,0.5999988152121091,0.29999659986954313
3102,344.0,43882246.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3103,344.0,43882246.0,7.0,7.0,1.0,3.0,0.7,0.45,0.6,,2.0,0.09999999999999998,0.0,0.6419434925016924,-0.07688121795974387,0.10795349731699112,0.7552113434073376,213.0,0.7000087384891264,0.6000406719151777,0.4500166210022597
3105,345.0,13206522.0,0.0,0.0,1.0,2.0,0.46,0.8,0.49,,1.0,0.029999999999999968,0.0,0.5535339064075172,0.2727690969963733,-0.0238846073754655,0.7865282955907513,123.0,0.4600003581254228,0.49000060131429723,0.799999635841002
3106,345.0,13206522.0,1.0,1.0,3.0,4.0,0.41,0.07,0.26,,1.0,0.19,0.0,0.862406449461086,-0.1926462728015391,0.10128454678142715,0.4570382610858505,2301.0,0.41000014001657764,0.2600019272106042,0.07000088252186148
3107,345.0,13206522.0,2.0,4.0,2.0,4.0,0.62,0.57,0.69,,2.0,-0.06999999999999995,0.0,0.62378292587036,0.05877611129985878,0.09875006116464011,0.7731032643261779,1302.0,0.6199990895105932,0.6899996099619718,0.5699994104270572
3108,345.0,13206522.0,3.0,3.0,2.0,3.0,0.7,0.09,0.14,,2.0,0.5599999999999999,0.0,0.6545078166352922,-0.291068406204302,0.685499783389592,-0.13034106891428465,1203.0,0.6999968564750256,0.14001266091610273,0.08999867093155213
3109,345.0,13206522.0,4.0,2.0,1.0,4.0,0.24,0.62,0.12,,1.0,-0.12,0.0,0.6509990535658124,0.5430965326036321,0.16799659579750445,0.5030150873514003,312.0,0.23999341803773894,0.12001226724520409,0.6199917378521235
3110,345.0,13206522.0,5.0,5.0,1.0,2.0,0.11,0.57,0.3,,1.0,0.19,0.0,0.8060116938822199,0.18733049551309133,-0.18196538566633977,0.5311698112312838,123.0,0.10999076631395004,0.2999992158904506,0.57000783282528
3111,345.0,13206522.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3112,345.0,13206522.0,7.0,7.0,1.0,3.0,0.05,0.04,0.06,,2.0,-0.009999999999999995,0.0,0.9849855572492969,-0.029694882204669763,-0.060048046131083964,-0.15910976750064548,213.0,0.049999610893963986,0.0600002049095989,0.040001045766137784
3114,346.0,95944843.0,0.0,0.0,1.0,2.0,0.5,0.6,0.6,,1.0,0.09999999999999998,0.0,0.6707844154540255,-3.3732827587682867e-06,-0.06776351845009938,0.7385501903509161,123.0,0.500004196381212,0.6000049204536402,0.6000000429734565
3115,346.0,95944843.0,1.0,1.0,3.0,4.0,0.5,0.5,0.4,,1.0,-0.09999999999999998,0.0,0.7026831465689896,0.07895086158438802,0.07895087453270883,0.7026877686502216,2301.0,0.5000029649527541,0.40001581689556404,0.500002948387095
3116,346.0,95944843.0,2.0,3.0,2.0,3.0,0.5,0.5,0.5,,2.0,0.0,0.0,0.7071288186427707,5.5280891740200066e-05,5.528741448360068e-05,0.7070847571934211,1203.0,0.49996885089832777,0.5000470237724517,0.49996884167449684
3117,346.0,95944843.0,3.0,2.0,1.0,4.0,0.5,0.5,0.5,,1.0,0.0,0.0,0.7070847570216614,5.526790340661579e-05,5.53007523353471e-05,0.7071288188149811,312.0,0.5000311771826688,0.49995297622363705,0.5000311307309006
3118,346.0,95944843.0,4.0,4.0,2.0,4.0,0.6,0.6,0.7,,2.0,-0.09999999999999998,0.0,0.6186435743056992,0.08419039020069234,0.08419039046140038,0.7765977828487169,1302.0,0.5999977024853556,0.6999932862404402,0.5999977021619263
3119,346.0,95944843.0,5.0,5.0,1.0,2.0,0.6,0.5,0.6,,1.0,0.09999999999999998,0.0,0.670784415453181,-0.06776351845271009,-3.373287716525365e-06,0.7385501903499575,123.0,0.6000000429723618,0.6000049204597137,0.5000041963828764
3120,346.0,95944843.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3121,346.0,95944843.0,7.0,7.0,1.0,3.0,0.6,0.5,0.7,,2.0,-0.09999999999999998,0.0,0.6509812374287127,0.08859026650085637,0.17170265150748734,0.734093596528253,213.0,0.6000052152670243,0.6999984157006903,0.49999998425452863
3123,347.0,87872441.0,0.0,0.0,1.0,2.0,0.01,0.37,0.0,,1.0,-0.01,0.0,0.736217169280502,0.6630125944027345,0.1355477310963271,0.005069599665621501,123.0,0.009998514402932517,1.0910678225672571e-05,0.3699999253871315
3124,347.0,87872441.0,1.0,1.0,3.0,4.0,0.07,0.0,0.0,,1.0,0.0,0.0,0.9650239828969406,-0.003960074387764062,0.26212896936125474,0.0015408741568293497,2301.0,0.07000019412418387,1.5868788289168315e-06,3.886373620851402e-06
3125,347.0,87872441.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.999948349805735,-0.006721451305941829,-0.006721407680750934,0.003618264758577638,312.0,9.761181148290558e-06,1.3452277837963105e-05,9.7614547430174e-06
3126,347.0,87872441.0,3.0,4.0,2.0,4.0,0.57,0.53,0.53,,2.0,0.039999999999999925,0.0,0.6712462234638086,-0.027861622086390904,6.02230917930422e-05,0.7407106694337646,1302.0,0.5700113398709068,0.5300727297259916,0.5299859473921507
3127,347.0,87872441.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.9999986021057303,0.0005180336580181361,0.0005180337712069856,0.001675982077223446,1203.0,4.808712406319461e-06,7.3551789900340386e-06,4.808711909072772e-06
3128,347.0,87872441.0,5.0,5.0,1.0,2.0,0.0,0.81,0.0,,1.0,0.0,0.0,0.5307614345087448,0.8401658007368122,-0.10008730483759169,0.0489517661819209,123.0,0.0013893544391778733,0.0014815323158315062,0.8099608018960112
3129,347.0,87872441.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3130,347.0,87872441.0,7.0,7.0,1.0,3.0,0.83,0.0,0.18,,2.0,0.6499999999999999,0.0,0.7437791181494158,-0.4034709041930623,0.35054966251334957,0.40139716228269495,213.0,0.830000073162894,0.1799996373633166,3.5909735618265984e-06
3132,348.0,12135393.0,0.0,0.0,1.0,2.0,0.41,0.9,0.39,,1.0,-0.01999999999999996,0.0,0.406082921878945,0.517824324675623,0.017449710157989254,0.752761713152361,123.0,0.41001744468373374,0.3900392215979791,0.8999983200689917
3133,348.0,12135393.0,1.0,1.0,3.0,4.0,0.26,0.38,0.5,,1.0,0.24,0.0,0.7982675480843829,-0.07057242740855248,-0.1481733486605481,0.5795111071332031,2301.0,0.2599975191799649,0.4999907984645904,0.3799926376778327
3134,348.0,12135393.0,2.0,4.0,2.0,4.0,0.56,0.81,0.69,,2.0,0.1200000000000001,0.0,0.5473465821708032,0.09356728270349868,-0.10229363070517966,0.825344350285843,1302.0,0.5600016120139151,0.690012648530397,0.8099974166885959
3135,348.0,12135393.0,3.0,3.0,2.0,3.0,0.82,0.09,0.45,,2.0,0.37,0.0,0.4689177004230812,-0.18398997980409834,0.8338565483984773,-0.22571473589635543,1203.0,0.819999651100293,0.44999978251772593,0.09000046716302743
3136,348.0,12135393.0,4.0,5.0,1.0,2.0,0.12,0.68,0.44,,1.0,0.32,0.0,0.7561514082258712,0.15353505970357045,-0.24943200760369166,0.5851891534154449,123.0,0.11989511571311944,0.4399462144844515,0.6800354072229641
3137,348.0,12135393.0,5.0,2.0,1.0,4.0,0.36,0.6,0.32,,1.0,-0.03999999999999998,0.0,0.7035532293077742,0.23654502186148063,0.03600547341727012,0.669151224053788,312.0,0.3600542490811533,0.3197072356480352,0.5999605268969544
3138,348.0,12135393.0,6.0,6.0,1.0,3.0,0.23,0.07,0.12,,2.0,0.11,0.0,0.7138760235095606,-0.08182606244307236,0.6331655151890052,-0.2877273131286042,213.0,0.23000032642779855,0.11999675312680948,0.06999659425868185
3139,348.0,12135393.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3141,349.0,65660803.0,0.0,0.0,1.0,2.0,0.5,0.85,0.75,,1.0,0.25,0.0,-0.42195735791159383,0.7793660244060122,-0.09576029376077366,0.4531785291583487,123.0,0.5000133863221006,0.7499919351866193,0.8500269022585026
3142,349.0,65660803.0,1.0,1.0,3.0,4.0,0.7,0.7,0.6,,1.0,-0.09999999999999998,0.0,0.5238530535060736,0.08254944879223478,0.08254944709165285,0.8437708621407015,2301.0,0.7000114197338387,0.5999889044523311,0.7000114216826907
3143,349.0,65660803.0,2.0,2.0,1.0,4.0,0.65,0.55,0.65,,1.0,0.09999999999999998,0.0,0.6341343306866138,-0.06903381971153938,2.5563416457558647e-05,0.7701350791913336,312.0,0.6500345358940591,0.649998851583652,0.5500078493871584
3144,349.0,65660803.0,3.0,5.0,1.0,2.0,0.8,0.55,0.7,,1.0,0.1499999999999999,0.0,0.5585339548902019,-0.10730669060527319,0.08443528208295813,0.8181662342275982,123.0,0.8000521108262025,0.6999631315079939,0.5500211041268831
3145,349.0,65660803.0,4.0,4.0,2.0,4.0,0.8,0.85,0.75,,2.0,0.09999999999999998,0.0,0.4428652101907329,-0.03944433122611323,-0.0848945680680751,0.8916884843450389,1302.0,0.7999810243741452,0.7501390533524053,0.8500309913336992
3146,349.0,65660803.0,5.0,3.0,2.0,3.0,0.75,0.7,0.8,,2.0,-0.05000000000000005,0.0,0.5008940567976531,0.0491276429216515,0.0936259249367982,0.8590260886484933,1203.0,0.749994679749107,0.7999972985371152,0.7000043744564342
3147,349.0,65660803.0,6.0,6.0,1.0,3.0,0.55,0.55,0.55,,2.0,0.0,0.0,0.6708215990593998,9.017643849367049e-07,8.509288279157513e-07,0.7416188442984268,213.0,0.5499983423750324,0.5499996096775355,0.5499984138172421
3148,349.0,65660803.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3150,350.0,85500471.0,0.0,0.0,1.0,2.0,0.38,0.81,0.62,,1.0,0.24,0.0,0.16350823201775944,0.6008618912720036,-0.1665044479941218,0.7645305716526696,123.0,0.37969679399501427,0.62052844755478,0.9999951846358274
3151,350.0,85500471.0,1.0,1.0,3.0,4.0,0.7,0.25,0.4,,1.0,0.15000000000000002,0.0,0.7044443483556778,-0.12271948837627326,0.22777449445448958,0.6609219231100588,2301.0,0.7000458505198829,0.39997710035444195,0.24998999118038423
3152,350.0,85500471.0,2.0,2.0,1.0,4.0,0.57,0.58,0.54,,1.0,-0.02999999999999992,0.0,0.6493994306314985,0.02946002914519026,0.022040833941699152,0.7595573326552109,312.0,0.5700005166698383,0.540098781618263,0.5799885875291374
3153,350.0,85500471.0,3.0,5.0,1.0,2.0,0.18,0.17,0.19,,1.0,0.01999999999999999,0.0,0.9051642540859747,-0.019285161553201216,-0.009395383025491592,0.42452049943687015,123.0,0.18005114255226032,0.19001454852442823,0.16988692080587006
3154,350.0,85500471.0,4.0,4.0,2.0,4.0,0.68,0.65,0.57,,2.0,0.1100000000000001,0.0,0.5884403185776408,-0.07334750194519749,-0.05262069254137209,0.8034857072977271,1302.0,0.6799969026102821,0.5700168219859019,0.6499620741529796
3155,350.0,85500471.0,5.0,3.0,2.0,3.0,0.3,0.53,0.33,,2.0,0.2,0.0,0.7558628021063198,0.02154561642742585,-0.13199657391078318,0.6409250569451396,1203.0,0.2999960455384375,0.330001672371046,0.5299841406977059
3156,350.0,85500471.0,6.0,6.0,1.0,3.0,0.74,0.19,0.24,,2.0,0.5,0.0,0.7247037515717264,-0.6065272633154365,-0.10880410638761157,0.30836934169567254,213.0,0.7403760535324294,0.23974352487743006,0.18985978612333534
3157,350.0,85500471.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3159,351.0,70346481.0,0.0,0.0,1.0,2.0,0.28,1.0,0.62,,1.0,0.34,0.0,0.23150489714313538,0.5836294080642389,-0.23399009996320883,0.7423151296782637,123.0,0.27999958806846004,0.6200003842943951,0.9999964870543337
3160,351.0,70346481.0,1.0,1.0,3.0,4.0,0.8,0.62,0.64,,1.0,0.020000000000000014,0.0,0.510394549656369,-0.015592582133453705,0.14128832400490465,0.8481108701178466,2301.0,0.7999337795594774,0.6399948283252658,0.6200579667221494
3161,351.0,70346481.0,2.0,3.0,2.0,3.0,0.66,0.53,0.61,,2.0,0.05000000000000005,0.0,0.6328131592319047,-0.03770747133323398,0.05793380383745396,0.7712129104694508,1203.0,0.6600049330711646,0.6100103695314012,0.5299946641396379
3162,351.0,70346481.0,3.0,5.0,1.0,2.0,0.43,0.66,0.55,,1.0,0.12000000000000005,0.0,0.6687158102184853,0.07985004989435633,-0.08426643177522976,0.7343997942471213,123.0,0.42997250072992793,0.5499926825468795,0.6599775477359047
3163,351.0,70346481.0,4.0,4.0,2.0,4.0,0.61,0.71,0.67,,2.0,0.039999999999999925,0.0,0.5798269701176774,0.04490456579093857,-0.03160427875122886,0.8128877125910494,1302.0,0.6099809066995686,0.6700000395641136,0.7099952112999697
3164,351.0,70346481.0,5.0,2.0,1.0,4.0,0.37,0.64,0.44,,1.0,0.07,0.0,0.6939259999164313,0.1516688516631387,-0.0538040009284144,0.7018322563105467,312.0,0.3700011003280792,0.4399892438191479,0.6400027584957012
3165,351.0,70346481.0,6.0,6.0,1.0,3.0,0.74,0.35,0.51,,2.0,0.23,0.0,0.6585349886403012,-0.16342979368214075,0.10878142961089754,0.726490862595795,213.0,0.7400012457859644,0.5100018067409671,0.3500038404876538
3166,351.0,70346481.0,7.0,7.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3168,352.0,52043475.0,0.0,0.0,1.0,2.0,0.51,0.86,0.24,,1.0,-0.27,0.0,0.2618989321451938,0.6491898348387849,0.26724332585474453,0.6622258471135184,123.0,0.5099853271401518,0.24003326207026685,0.859990417858721
3169,352.0,52043475.0,1.0,1.0,3.0,4.0,0.51,0.51,0.24,,1.0,-0.27,0.0,0.6451137033349287,0.26785249327927185,0.26785248979129717,0.6635799943811466,2301.0,0.5100110875371635,0.24000944363073382,0.5100110913182613
3170,352.0,52043475.0,2.0,3.0,2.0,3.0,0.51,0.51,0.75,,2.0,-0.24,0.0,0.6588419667060735,0.23216033418701162,0.2321603340615519,0.676853445022335,1203.0,0.5100052855961985,0.7500086597578756,0.5100052857355551
3171,352.0,52043475.0,3.0,4.0,2.0,4.0,0.5,0.51,0.78,,2.0,-0.27,0.0,0.644646561320519,0.28460504352158805,0.27531652776253934,0.6539358434570421,1302.0,0.5000004123625692,0.7800079372909003,0.5099951046583946
3172,352.0,52043475.0,4.0,5.0,1.0,2.0,0.51,0.51,0.23,,1.0,-0.28,0.0,0.6389994131965292,0.2821242135719838,0.2821242127458671,0.6576409661767174,123.0,0.5100165477805713,0.23001240737241543,0.5100165486681772
3173,352.0,52043475.0,5.0,2.0,1.0,4.0,0.51,0.51,0.26,,1.0,-0.25,0.0,0.6558085618189201,0.24056241981175677,0.24056241984662063,0.673924757494811,312.0,0.5100032035414246,0.2600049363876017,0.5100032035029309
3174,352.0,52043475.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3175,352.0,52043475.0,7.0,7.0,1.0,3.0,0.51,0.51,0.76,,2.0,-0.25,0.0,0.6538722011671233,0.24576493108567643,0.2457649308589343,0.6720493817125209,213.0,0.5100004664779092,0.7600016095488598,0.5100004667273508
3177,353.0,15833029.0,0.0,0.0,1.0,2.0,0.25,0.9,0.5,,1.0,0.25,0.0,-0.3091347343224893,0.8445748064090238,-0.11315119728697194,0.4222865708196859,123.0,0.24999867022156883,0.49999727202597627,0.9000005089992664
3178,353.0,15833029.0,1.0,1.0,3.0,4.0,0.55,0.35,0.3,,1.0,-0.04999999999999999,0.0,0.7313207983054743,0.04511833489295231,0.21159893182947598,0.6468078937020283,2301.0,0.5500121480566508,0.2999903559224026,0.3500080948840729
3179,353.0,15833029.0,2.0,4.0,2.0,4.0,0.65,0.7,0.75,,2.0,-0.05000000000000005,0.0,0.5533871364336018,0.08648692865941794,0.045025499819974786,0.8271977220634582,1302.0,0.6501157393633605,0.7500842984120216,0.6998134942253909
3180,353.0,15833029.0,3.0,5.0,1.0,2.0,0.5,0.65,0.6,,1.0,0.09999999999999998,0.0,0.6502517756133331,0.036132523666922885,-0.06925229660733663,0.7556928778087127,123.0,0.5000409971598166,0.5999133806509717,0.6500325092777449
3181,353.0,15833029.0,4.0,3.0,2.0,3.0,0.7,0.5,0.5,,2.0,0.2,0.0,0.6318748437740151,-0.13189597558054197,2.3182991921499476e-05,0.7637654542168272,1203.0,0.7000320592646476,0.5000140989969372,0.49997741029935105
3182,353.0,15833029.0,5.0,2.0,1.0,4.0,0.8,0.55,0.6,,1.0,0.04999999999999993,0.0,0.5373303545485634,-0.03815623144612555,0.17392142896419535,0.8243614629828266,312.0,0.7999790505280886,0.5999948397362539,0.5499287320562928
3183,353.0,15833029.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3184,353.0,15833029.0,7.0,7.0,1.0,3.0,0.85,0.2,0.2,,2.0,0.6499999999999999,0.0,0.735210094007539,-0.6263686366970145,-0.00032214919280072545,0.2590928086011139,213.0,0.8496808058750035,0.19999384582858906,0.19985357301029164
3186,354.0,88834905.0,0.0,0.0,1.0,2.0,0.5,0.85,0.5,,1.0,0.0,0.0,0.48038029615883554,0.3315877222888956,1.1622552228516728e-05,0.8119634928115538,123.0,0.5000043701752255,0.4999900561860399,0.8499977061895155
3187,354.0,88834905.0,1.0,1.0,3.0,4.0,0.5,0.3,0.45,,1.0,0.15000000000000002,0.0,0.7685975422678738,-0.10518458817852595,0.033281041625033404,0.6301479531181029,2301.0,0.5000120893477933,0.44997213261935376,0.30000848597203317
3188,354.0,88834905.0,2.0,3.0,2.0,3.0,0.5,0.5,0.5,,2.0,0.0,0.0,0.7071288186427707,5.5280891740200066e-05,5.528741448360068e-05,0.7070847571934211,1203.0,0.49996885089832777,0.5000470237724517,0.49996884167449684
3189,354.0,88834905.0,3.0,2.0,1.0,4.0,0.1,0.5,0.5,,1.0,0.4,0.0,0.8017843512702717,3.23439463723768e-06,-0.267264557905105,0.5345198906566818,312.0,0.09999515370091135,0.4999970655031075,0.5000031165129997
3190,354.0,88834905.0,4.0,4.0,2.0,4.0,0.6,0.5,0.5,,2.0,0.09999999999999998,0.0,0.6707843249229517,-0.06772995237384091,1.8266155273284645e-05,0.7385539780684378,1302.0,0.59998992285223,0.5000432064525895,0.5000159765884922
3191,354.0,88834905.0,5.0,5.0,1.0,2.0,0.25,0.7,0.55,,1.0,0.30000000000000004,0.0,0.707416513044695,0.10126406394913323,-0.20255074537947382,0.669538306725407,123.0,0.25007679442430264,0.5495835839250635,0.699785964131881
3192,354.0,88834905.0,6.0,6.0,1.0,3.0,,,,,2.0,,0.0,,,,,,,,
3193,354.0,88834905.0,7.0,7.0,1.0,3.0,0.5,0.5,0.5,,2.0,0.0,0.0,0.7071288186427707,5.5280891740200066e-05,5.528741448360068e-05,0.7070847571934211,213.0,0.49996885089832777,0.5000470237724517,0.49996884167449684
3195,355.0,15841318.0,0.0,0.0,1.0,2.0,0.72,0.92,0.6,,1.0,-0.12,0.0,0.26242921242167927,0.358328578237627,0.10572088536072498,0.889693937319689,123.0,0.719995072210625,0.5999691970231732,0.9199486626526597
3196,355.0,15841318.0,1.0,1.0,3.0,4.0,0.59,0.58,0.76,,1.0,0.18000000000000005,0.0,0.6462541988877392,-0.11648622448720708,-0.1105302326130577,0.7460359865161169,2301.0,0.5899996756519569,0.7599985121690741,0.5799995927927976
